REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
Simplicity2,WINDPOWER,239,2010,0.875029758
Simplicity2,WINDPOWER,240,2010,0.776171111
Simplicity2,WINDPOWER,241,2010,0.774788934
Simplicity2,WINDPOWER,242,2010,0.851866601
Simplicity2,WINDPOWER,243,2010,0.879856403
Simplicity2,WINDPOWER,244,2010,0.893294055
Simplicity2,WINDPOWER,245,2010,0.918604713
Simplicity2,WINDPOWER,246,2010,0.924738744
Simplicity2,WINDPOWER,247,2010,0.930332314
Simplicity2,WINDPOWER,248,2010,0.935826439
Simplicity2,WINDPOWER,249,2010,0.937910215
Simplicity2,WINDPOWER,250,2010,0.938312092
Simplicity2,WINDPOWER,251,2010,0.937884228
Simplicity2,WINDPOWER,252,2010,0.937889035
Simplicity2,WINDPOWER,253,2010,0.938229738
Simplicity2,WINDPOWER,254,2010,0.938450079
Simplicity2,WINDPOWER,255,2010,0.938768185
Simplicity2,WINDPOWER,256,2010,0.938768185
Simplicity2,WINDPOWER,257,2010,0.938768185
Simplicity2,WINDPOWER,258,2010,0.938768185
Simplicity2,WINDPOWER,259,2010,0.938768185
Simplicity2,WINDPOWER,260,2010,0.938768185
Simplicity2,WINDPOWER,261,2010,0.938768185
Simplicity2,WINDPOWER,262,2010,0.938768185
Simplicity2,WINDPOWER,263,2010,0.938768185
Simplicity2,WINDPOWER,264,2010,0.938768185
Simplicity2,WINDPOWER,265,2010,0.938768185
Simplicity2,WINDPOWER,266,2010,0.938768185
Simplicity2,WINDPOWER,267,2010,0.938768185
Simplicity2,WINDPOWER,268,2010,0.938768185
Simplicity2,WINDPOWER,269,2010,0.938658978
Simplicity2,WINDPOWER,270,2010,0.938768185
Simplicity2,WINDPOWER,271,2010,0.934422395
Simplicity2,WINDPOWER,272,2010,0.661944745
Simplicity2,WINDPOWER,273,2010,0.301139558
Simplicity2,WINDPOWER,274,2010,0.245604997
Simplicity2,WINDPOWER,275,2010,0.209024426
Simplicity2,WINDPOWER,276,2010,0.174136895
Simplicity2,WINDPOWER,277,2010,0.124525047
Simplicity2,WINDPOWER,278,2010,0.11666912
Simplicity2,WINDPOWER,279,2010,0.121644528
Simplicity2,WINDPOWER,280,2010,0.36402701
Simplicity2,WINDPOWER,281,2010,0.469265375
Simplicity2,WINDPOWER,282,2010,0.397837562
Simplicity2,WINDPOWER,283,2010,0.718837013
Simplicity2,WINDPOWER,284,2010,0.915299712
Simplicity2,WINDPOWER,285,2010,0.938768185
Simplicity2,WINDPOWER,286,2010,0.938768185
Simplicity2,WINDPOWER,287,2010,0.938668431
Simplicity2,WINDPOWER,288,2010,0.938768185
Simplicity2,WINDPOWER,289,2010,0.938687875
Simplicity2,WINDPOWER,290,2010,0.935872336
Simplicity2,WINDPOWER,291,2010,0.923619116
Simplicity2,WINDPOWER,292,2010,0.907640882
Simplicity2,WINDPOWER,293,2010,0.874358878
Simplicity2,WINDPOWER,294,2010,0.874966699
Simplicity2,WINDPOWER,295,2010,0.717079048
Simplicity2,WINDPOWER,296,2010,0.447286184
Simplicity2,WINDPOWER,297,2010,0.211015274
Simplicity2,WINDPOWER,298,2010,0.115747472
Simplicity2,WINDPOWER,299,2010,0.078736055
Simplicity2,WINDPOWER,300,2010,0.085843915
Simplicity2,WINDPOWER,301,2010,0.126021511
Simplicity2,WINDPOWER,302,2010,0.171019974
Simplicity2,WINDPOWER,303,2010,0.20884534
Simplicity2,WINDPOWER,304,2010,0.385021286
Simplicity2,WINDPOWER,305,2010,0.759994804
Simplicity2,WINDPOWER,306,2010,0.925047979
Simplicity2,WINDPOWER,307,2010,0.938140025
Simplicity2,WINDPOWER,308,2010,0.938768185
Simplicity2,WINDPOWER,309,2010,0.938768185
Simplicity2,WINDPOWER,310,2010,0.938768185
Simplicity2,WINDPOWER,311,2010,0.938768185
Simplicity2,WINDPOWER,312,2010,0.938768185
Simplicity2,WINDPOWER,313,2010,0.938768185
Simplicity2,WINDPOWER,314,2010,0.938768185
Simplicity2,WINDPOWER,315,2010,0.938768185
Simplicity2,WINDPOWER,316,2010,0.938768185
Simplicity2,WINDPOWER,317,2010,0.938768185
Simplicity2,WINDPOWER,318,2010,0.938768185
Simplicity2,WINDPOWER,319,2010,0.938768185
Simplicity2,WINDPOWER,320,2010,0.938619151
Simplicity2,WINDPOWER,321,2010,0.937851912
Simplicity2,WINDPOWER,322,2010,0.934888896
Simplicity2,WINDPOWER,323,2010,0.929063425
Simplicity2,WINDPOWER,324,2010,0.910229651
Simplicity2,WINDPOWER,325,2010,0.913971496
Simplicity2,WINDPOWER,326,2010,0.89196323
Simplicity2,WINDPOWER,327,2010,0.871483583
Simplicity2,WINDPOWER,328,2010,0.83845747
Simplicity2,WINDPOWER,329,2010,0.883396545
Simplicity2,WINDPOWER,330,2010,0.848625745
Simplicity2,WINDPOWER,331,2010,0.789758073
Simplicity2,WINDPOWER,332,2010,0.660387883
Simplicity2,WINDPOWER,333,2010,0.533128298
Simplicity2,WINDPOWER,334,2010,0.430312894
Simplicity2,WINDPOWER,335,2010,0.330021255
Simplicity2,WINDPOWER,336,2010,0.334447368
Simplicity2,WINDPOWER,337,2010,0.309328187
Simplicity2,WINDPOWER,338,2010,0.283524791
Simplicity2,WINDPOWER,339,2010,0.239871752
Simplicity2,WINDPOWER,340,2010,0.209157513
Simplicity2,WINDPOWER,341,2010,0.243520714
Simplicity2,WINDPOWER,342,2010,0.222662832
Simplicity2,WINDPOWER,343,2010,0.3498901
Simplicity2,WINDPOWER,344,2010,0.668825793
Simplicity2,WINDPOWER,345,2010,0.928703903
Simplicity2,WINDPOWER,346,2010,0.938768185
Simplicity2,WINDPOWER,347,2010,0.938768185
Simplicity2,WINDPOWER,348,2010,0.938768185
Simplicity2,WINDPOWER,349,2010,0.938768185
Simplicity2,WINDPOWER,350,2010,0.938768185
Simplicity2,WINDPOWER,351,2010,0.938768185
Simplicity2,WINDPOWER,352,2010,0.938768185
Simplicity2,WINDPOWER,353,2010,0.938768185
Simplicity2,WINDPOWER,354,2010,0.938768185
Simplicity2,WINDPOWER,355,2010,0.938768185
Simplicity2,WINDPOWER,356,2010,0.938768185
Simplicity2,WINDPOWER,357,2010,0.938768185
Simplicity2,WINDPOWER,358,2010,0.938768185
Simplicity2,WINDPOWER,359,2010,0.938768185
Simplicity2,WINDPOWER,360,2010,0.938768185
Simplicity2,WINDPOWER,361,2010,0.938768185
Simplicity2,WINDPOWER,362,2010,0.938768185
Simplicity2,WINDPOWER,363,2010,0.938768185
Simplicity2,WINDPOWER,364,2010,0.938768185
Simplicity2,WINDPOWER,365,2010,0.938768185
Simplicity2,WINDPOWER,366,2010,0.938768185
Simplicity2,WINDPOWER,367,2010,0.938768185
Simplicity2,WINDPOWER,368,2010,0.938768185
Simplicity2,WINDPOWER,369,2010,0.938768185
Simplicity2,WINDPOWER,370,2010,0.938768185
Simplicity2,WINDPOWER,371,2010,0.938768185
Simplicity2,WINDPOWER,372,2010,0.938768185
Simplicity2,WINDPOWER,373,2010,0.938768185
Simplicity2,WINDPOWER,374,2010,0.938539454
Simplicity2,WINDPOWER,375,2010,0.937770133
Simplicity2,WINDPOWER,376,2010,0.937898455
Simplicity2,WINDPOWER,377,2010,0.937239178
Simplicity2,WINDPOWER,378,2010,0.936355875
Simplicity2,WINDPOWER,379,2010,0.938545765
Simplicity2,WINDPOWER,380,2010,0.938375946
Simplicity2,WINDPOWER,381,2010,0.928364734
Simplicity2,WINDPOWER,382,2010,0.930977743
Simplicity2,WINDPOWER,383,2010,0.91320438
Simplicity2,WINDPOWER,384,2010,0.937951066
Simplicity2,WINDPOWER,385,2010,0.932913804
Simplicity2,WINDPOWER,386,2010,0.925083911
Simplicity2,WINDPOWER,387,2010,0.929528609
Simplicity2,WINDPOWER,388,2010,0.932954073
Simplicity2,WINDPOWER,389,2010,0.938749534
Simplicity2,WINDPOWER,390,2010,0.938768185
Simplicity2,WINDPOWER,391,2010,0.938768185
Simplicity2,WINDPOWER,392,2010,0.938768185
Simplicity2,WINDPOWER,393,2010,0.938768185
Simplicity2,WINDPOWER,394,2010,0.938768185
Simplicity2,WINDPOWER,395,2010,0.938768185
Simplicity2,WINDPOWER,396,2010,0.938768185
Simplicity2,WINDPOWER,397,2010,0.938768185
Simplicity2,WINDPOWER,398,2010,0.938768185
Simplicity2,WINDPOWER,399,2010,0.938768185
Simplicity2,WINDPOWER,400,2010,0.938768185
Simplicity2,WINDPOWER,401,2010,0.938768185
Simplicity2,WINDPOWER,402,2010,0.938768185
Simplicity2,WINDPOWER,403,2010,0.938768185
Simplicity2,WINDPOWER,404,2010,0.938727619
Simplicity2,WINDPOWER,405,2010,0.938759036
Simplicity2,WINDPOWER,406,2010,0.938750814
Simplicity2,WINDPOWER,407,2010,0.938768185
Simplicity2,WINDPOWER,408,2010,0.938768185
Simplicity2,WINDPOWER,409,2010,0.938768185
Simplicity2,WINDPOWER,410,2010,0.938768185
Simplicity2,WINDPOWER,411,2010,0.938768185
Simplicity2,WINDPOWER,412,2010,0.938768185
Simplicity2,WINDPOWER,413,2010,0.938768185
Simplicity2,WINDPOWER,414,2010,0.938768185
Simplicity2,WINDPOWER,415,2010,0.938719107
Simplicity2,WINDPOWER,416,2010,0.935215877
Simplicity2,WINDPOWER,417,2010,0.938617168
Simplicity2,WINDPOWER,418,2010,0.938693617
Simplicity2,WINDPOWER,419,2010,0.937877809
Simplicity2,WINDPOWER,420,2010,0.911848283
Simplicity2,WINDPOWER,421,2010,0.842536795
Simplicity2,WINDPOWER,422,2010,0.816721332
Simplicity2,WINDPOWER,423,2010,0.711466796
Simplicity2,WINDPOWER,424,2010,0.515582
Simplicity2,WINDPOWER,425,2010,0.48380114
Simplicity2,WINDPOWER,426,2010,0.661255653
Simplicity2,WINDPOWER,427,2010,0.765938583
Simplicity2,WINDPOWER,428,2010,0.728592322
Simplicity2,WINDPOWER,429,2010,0.509360545
Simplicity2,WINDPOWER,430,2010,0.525381292
Simplicity2,WINDPOWER,431,2010,0.589425755
Simplicity2,WINDPOWER,432,2010,0.793615049
Simplicity2,WINDPOWER,433,2010,0.870798915
Simplicity2,WINDPOWER,434,2010,0.912819296
Simplicity2,WINDPOWER,435,2010,0.927955475
Simplicity2,WINDPOWER,436,2010,0.93308651
Simplicity2,WINDPOWER,437,2010,0.936751558
Simplicity2,WINDPOWER,438,2010,0.938698992
Simplicity2,WINDPOWER,439,2010,0.938768185
Simplicity2,WINDPOWER,440,2010,0.938768185
Simplicity2,WINDPOWER,441,2010,0.938768185
Simplicity2,WINDPOWER,442,2010,0.938768185
Simplicity2,WINDPOWER,443,2010,0.938768185
Simplicity2,WINDPOWER,444,2010,0.938768185
Simplicity2,WINDPOWER,445,2010,0.938768185
Simplicity2,WINDPOWER,446,2010,0.938768185
Simplicity2,WINDPOWER,447,2010,0.938768185
Simplicity2,WINDPOWER,448,2010,0.938768185
Simplicity2,WINDPOWER,449,2010,0.938768185
Simplicity2,WINDPOWER,450,2010,0.938768185
Simplicity2,WINDPOWER,451,2010,0.938768185
Simplicity2,WINDPOWER,452,2010,0.938768185
Simplicity2,WINDPOWER,453,2010,0.938768185
Simplicity2,WINDPOWER,454,2010,0.938768185
Simplicity2,WINDPOWER,455,2010,0.938768185
Simplicity2,WINDPOWER,456,2010,0.938768185
Simplicity2,WINDPOWER,457,2010,0.938768185
Simplicity2,WINDPOWER,458,2010,0.938768185
Simplicity2,WINDPOWER,459,2010,0.938768185
Simplicity2,WINDPOWER,460,2010,0.938768185
Simplicity2,WINDPOWER,461,2010,0.938768185
Simplicity2,WINDPOWER,462,2010,0.938768185
Simplicity2,WINDPOWER,463,2010,0.938768185
Simplicity2,WINDPOWER,464,2010,0.938768185
Simplicity2,WINDPOWER,465,2010,0.938768185
Simplicity2,WINDPOWER,466,2010,0.938768185
Simplicity2,WINDPOWER,467,2010,0.938768185
Simplicity2,WINDPOWER,468,2010,0.938756696
Simplicity2,WINDPOWER,469,2010,0.937408679
Simplicity2,WINDPOWER,470,2010,0.926596742
Simplicity2,WINDPOWER,471,2010,0.903390861
Simplicity2,WINDPOWER,472,2010,0.877781653
Simplicity2,WINDPOWER,473,2010,0.827402889
Simplicity2,WINDPOWER,474,2010,0.761997435
Simplicity2,WINDPOWER,475,2010,0.605808901
Simplicity2,WINDPOWER,476,2010,0.464934447
Simplicity2,WINDPOWER,477,2010,0.424064042
Simplicity2,WINDPOWER,478,2010,0.369557747
Simplicity2,WINDPOWER,479,2010,0.274548437
Simplicity2,WINDPOWER,480,2010,0.296091021
Simplicity2,WINDPOWER,481,2010,0.329277187
Simplicity2,WINDPOWER,482,2010,0.336502824
Simplicity2,WINDPOWER,483,2010,0.357881078
Simplicity2,WINDPOWER,484,2010,0.363262561
Simplicity2,WINDPOWER,485,2010,0.366072448
Simplicity2,WINDPOWER,486,2010,0.365985747
Simplicity2,WINDPOWER,487,2010,0.387957404
Simplicity2,WINDPOWER,488,2010,0.383848437
Simplicity2,WINDPOWER,489,2010,0.366194149
Simplicity2,WINDPOWER,490,2010,0.379248654
Simplicity2,WINDPOWER,491,2010,0.409471645
Simplicity2,WINDPOWER,492,2010,0.427736412
Simplicity2,WINDPOWER,493,2010,0.467801225
Simplicity2,WINDPOWER,494,2010,0.460153282
Simplicity2,WINDPOWER,495,2010,0.437624339
Simplicity2,WINDPOWER,496,2010,0.430821586
Simplicity2,WINDPOWER,497,2010,0.447024756
Simplicity2,WINDPOWER,498,2010,0.389587099
Simplicity2,WINDPOWER,499,2010,0.340309457
Simplicity2,WINDPOWER,500,2010,0.122613031
Simplicity2,WINDPOWER,501,2010,0.084841968
Simplicity2,WINDPOWER,502,2010,0.065408556
Simplicity2,WINDPOWER,503,2010,0.067201135
Simplicity2,WINDPOWER,504,2010,0.084836218
Simplicity2,WINDPOWER,505,2010,0.17049593
Simplicity2,WINDPOWER,506,2010,0.235487819
Simplicity2,WINDPOWER,507,2010,0.328801562
Simplicity2,WINDPOWER,508,2010,0.411963666
Simplicity2,WINDPOWER,509,2010,0.446631186
Simplicity2,WINDPOWER,510,2010,0.527672163
Simplicity2,WINDPOWER,511,2010,0.609985965
Simplicity2,WINDPOWER,512,2010,0.633636208
Simplicity2,WINDPOWER,513,2010,0.652129923
Simplicity2,WINDPOWER,514,2010,0.64500152
Simplicity2,WINDPOWER,515,2010,0.614303442
Simplicity2,WINDPOWER,516,2010,0.585450584
Simplicity2,WINDPOWER,517,2010,0.537693282
Simplicity2,WINDPOWER,518,2010,0.480346105
Simplicity2,WINDPOWER,519,2010,0.461933241
Simplicity2,WINDPOWER,520,2010,0.429958082
Simplicity2,WINDPOWER,521,2010,0.426543576
Simplicity2,WINDPOWER,522,2010,0.375832549
Simplicity2,WINDPOWER,523,2010,0.322536966
Simplicity2,WINDPOWER,524,2010,0.279689261
Simplicity2,WINDPOWER,525,2010,0.252769401
Simplicity2,WINDPOWER,526,2010,0.274782105
Simplicity2,WINDPOWER,527,2010,0.286564007
Simplicity2,WINDPOWER,528,2010,0.297746737
Simplicity2,WINDPOWER,529,2010,0.455969883
Simplicity2,WINDPOWER,530,2010,0.500551914
Simplicity2,WINDPOWER,531,2010,0.516727965
Simplicity2,WINDPOWER,532,2010,0.495912286
Simplicity2,WINDPOWER,533,2010,0.51217092
Simplicity2,WINDPOWER,534,2010,0.55485392
Simplicity2,WINDPOWER,535,2010,0.559728343
Simplicity2,WINDPOWER,536,2010,0.601886681
