REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
Simplicity2,WINDPOWER,58,2010,1
Simplicity2,WINDPOWER,59,2010,1
Simplicity2,WINDPOWER,60,2010,1
Simplicity2,WINDPOWER,61,2010,1
Simplicity2,WINDPOWER,62,2010,1
Simplicity2,WINDPOWER,63,2010,1
Simplicity2,WINDPOWER,64,2010,1
Simplicity2,WINDPOWER,65,2010,1
Simplicity2,WINDPOWER,66,2010,1
Simplicity2,WINDPOWER,67,2010,1
Simplicity2,WINDPOWER,68,2010,1
Simplicity2,WINDPOWER,69,2010,1
Simplicity2,WINDPOWER,70,2010,1
Simplicity2,WINDPOWER,71,2010,1
Simplicity2,WINDPOWER,72,2010,1
Simplicity2,WINDPOWER,73,2010,1
Simplicity2,WINDPOWER,74,2010,1
Simplicity2,WINDPOWER,75,2010,1
Simplicity2,WINDPOWER,76,2010,1
Simplicity2,WINDPOWER,77,2010,1
Simplicity2,WINDPOWER,78,2010,1
Simplicity2,WINDPOWER,79,2010,1
Simplicity2,WINDPOWER,80,2010,1
Simplicity2,WINDPOWER,81,2010,1
Simplicity2,WINDPOWER,82,2010,1
Simplicity2,WINDPOWER,83,2010,1
Simplicity2,WINDPOWER,84,2010,1
Simplicity2,WINDPOWER,85,2010,1
Simplicity2,WINDPOWER,86,2010,1
Simplicity2,WINDPOWER,87,2010,1
Simplicity2,WINDPOWER,88,2010,1
Simplicity2,WINDPOWER,89,2010,1
Simplicity2,WINDPOWER,90,2010,1
Simplicity2,WINDPOWER,91,2010,1
Simplicity2,WINDPOWER,92,2010,1
Simplicity2,WINDPOWER,93,2010,1
Simplicity2,WINDPOWER,94,2010,1
Simplicity2,WINDPOWER,95,2010,1
Simplicity2,WINDPOWER,96,2010,1
Simplicity2,WINDPOWER,97,2010,1
Simplicity2,WINDPOWER,98,2010,1
Simplicity2,WINDPOWER,99,2010,1
Simplicity2,WINDPOWER,100,2010,1
Simplicity2,WINDPOWER,101,2010,1
Simplicity2,WINDPOWER,102,2010,1
Simplicity2,WINDPOWER,103,2010,1
Simplicity2,WINDPOWER,104,2010,1
Simplicity2,WINDPOWER,105,2010,1
Simplicity2,WINDPOWER,106,2010,1
Simplicity2,WINDPOWER,107,2010,1
Simplicity2,WINDPOWER,108,2010,1
Simplicity2,WINDPOWER,109,2010,1
Simplicity2,WINDPOWER,110,2010,1
Simplicity2,WINDPOWER,111,2010,1
Simplicity2,WINDPOWER,112,2010,1
Simplicity2,WINDPOWER,113,2010,1
Simplicity2,WINDPOWER,114,2010,1
Simplicity2,WINDPOWER,115,2010,1
Simplicity2,WINDPOWER,116,2010,1
Simplicity2,WINDPOWER,117,2010,1
Simplicity2,WINDPOWER,118,2010,1
Simplicity2,WINDPOWER,119,2010,1
Simplicity2,WINDPOWER,120,2010,1
Simplicity2,WINDPOWER,121,2010,1
Simplicity2,WINDPOWER,122,2010,1
Simplicity2,WINDPOWER,123,2010,1
Simplicity2,WINDPOWER,124,2010,1
Simplicity2,WINDPOWER,125,2010,1
Simplicity2,WINDPOWER,126,2010,1
Simplicity2,WINDPOWER,127,2010,1
Simplicity2,WINDPOWER,128,2010,1
Simplicity2,WINDPOWER,129,2010,1
Simplicity2,WINDPOWER,130,2010,1
Simplicity2,WINDPOWER,131,2010,1
Simplicity2,WINDPOWER,132,2010,1
Simplicity2,WINDPOWER,133,2010,1
Simplicity2,WINDPOWER,134,2010,1
Simplicity2,WINDPOWER,135,2010,1
Simplicity2,WINDPOWER,136,2010,1
Simplicity2,WINDPOWER,137,2010,1
Simplicity2,WINDPOWER,138,2010,1
Simplicity2,WINDPOWER,139,2010,1
Simplicity2,WINDPOWER,140,2010,1
Simplicity2,WINDPOWER,141,2010,1
Simplicity2,WINDPOWER,142,2010,1
Simplicity2,WINDPOWER,143,2010,1
Simplicity2,WINDPOWER,144,2010,1
Simplicity2,WINDPOWER,145,2010,1
Simplicity2,WINDPOWER,146,2010,1
Simplicity2,WINDPOWER,147,2010,1
Simplicity2,WINDPOWER,148,2010,1
Simplicity2,WINDPOWER,149,2010,1
Simplicity2,WINDPOWER,150,2010,1
Simplicity2,WINDPOWER,151,2010,1
Simplicity2,WINDPOWER,152,2010,1
Simplicity2,WINDPOWER,153,2010,1
Simplicity2,WINDPOWER,154,2010,1
Simplicity2,WINDPOWER,155,2010,1
Simplicity2,WINDPOWER,156,2010,1
Simplicity2,WINDPOWER,157,2010,1
Simplicity2,WINDPOWER,158,2010,1
Simplicity2,WINDPOWER,159,2010,1
Simplicity2,WINDPOWER,160,2010,1
Simplicity2,WINDPOWER,161,2010,1
Simplicity2,WINDPOWER,162,2010,1
Simplicity2,WINDPOWER,163,2010,1
Simplicity2,WINDPOWER,164,2010,1
Simplicity2,WINDPOWER,165,2010,1
Simplicity2,WINDPOWER,166,2010,1
Simplicity2,WINDPOWER,167,2010,1
Simplicity2,WINDPOWER,168,2010,1
Simplicity2,WINDPOWER,169,2010,1
Simplicity2,WINDPOWER,170,2010,1
Simplicity2,WINDPOWER,171,2010,1
Simplicity2,WINDPOWER,172,2010,1
Simplicity2,WINDPOWER,173,2010,1
Simplicity2,WINDPOWER,174,2010,1
Simplicity2,WINDPOWER,175,2010,1
Simplicity2,WINDPOWER,176,2010,1
Simplicity2,WINDPOWER,177,2010,1
Simplicity2,WINDPOWER,178,2010,1
Simplicity2,WINDPOWER,179,2010,1
Simplicity2,WINDPOWER,180,2010,1
Simplicity2,WINDPOWER,181,2010,1
Simplicity2,WINDPOWER,182,2010,1
Simplicity2,WINDPOWER,183,2010,1
Simplicity2,WINDPOWER,184,2010,1
Simplicity2,WINDPOWER,185,2010,1
Simplicity2,WINDPOWER,186,2010,1
Simplicity2,WINDPOWER,187,2010,1
Simplicity2,WINDPOWER,188,2010,1
Simplicity2,WINDPOWER,189,2010,1
Simplicity2,WINDPOWER,190,2010,1
Simplicity2,WINDPOWER,191,2010,1
Simplicity2,WINDPOWER,192,2010,1
Simplicity2,WINDPOWER,193,2010,1
Simplicity2,WINDPOWER,194,2010,1
Simplicity2,WINDPOWER,195,2010,1
Simplicity2,WINDPOWER,196,2010,1
Simplicity2,WINDPOWER,197,2010,1
Simplicity2,WINDPOWER,198,2010,1
Simplicity2,WINDPOWER,199,2010,1
Simplicity2,WINDPOWER,200,2010,1
Simplicity2,WINDPOWER,201,2010,1
Simplicity2,WINDPOWER,202,2010,1
Simplicity2,WINDPOWER,203,2010,1
Simplicity2,WINDPOWER,204,2010,1
Simplicity2,WINDPOWER,205,2010,1
Simplicity2,WINDPOWER,206,2010,1
Simplicity2,WINDPOWER,207,2010,1
Simplicity2,WINDPOWER,208,2010,1
Simplicity2,WINDPOWER,209,2010,1
Simplicity2,WINDPOWER,210,2010,1
Simplicity2,WINDPOWER,211,2010,1
Simplicity2,WINDPOWER,212,2010,1
Simplicity2,WINDPOWER,213,2010,1
Simplicity2,WINDPOWER,214,2010,1
Simplicity2,WINDPOWER,215,2010,1
Simplicity2,WINDPOWER,216,2010,1
Simplicity2,WINDPOWER,217,2010,1
Simplicity2,WINDPOWER,218,2010,1
Simplicity2,WINDPOWER,219,2010,1
Simplicity2,WINDPOWER,220,2010,1
Simplicity2,WINDPOWER,221,2010,1
Simplicity2,WINDPOWER,222,2010,1
Simplicity2,WINDPOWER,223,2010,1
Simplicity2,WINDPOWER,224,2010,1
Simplicity2,WINDPOWER,225,2010,1
Simplicity2,WINDPOWER,226,2010,1
Simplicity2,WINDPOWER,227,2010,1
Simplicity2,WINDPOWER,228,2010,1
Simplicity2,WINDPOWER,229,2010,1
Simplicity2,WINDPOWER,230,2010,1
Simplicity2,WINDPOWER,231,2010,1
Simplicity2,WINDPOWER,232,2010,1
Simplicity2,WINDPOWER,233,2010,1
Simplicity2,WINDPOWER,234,2010,1
Simplicity2,WINDPOWER,235,2010,1
Simplicity2,WINDPOWER,236,2010,1
Simplicity2,WINDPOWER,237,2010,1
Simplicity2,WINDPOWER,238,2010,1
Simplicity2,WINDPOWER,239,2010,1
Simplicity2,WINDPOWER,240,2010,1
Simplicity2,WINDPOWER,241,2010,1
Simplicity2,WINDPOWER,242,2010,1
Simplicity2,WINDPOWER,243,2010,1
Simplicity2,WINDPOWER,244,2010,1
Simplicity2,WINDPOWER,245,2010,1
Simplicity2,WINDPOWER,246,2010,1
Simplicity2,WINDPOWER,247,2010,1
Simplicity2,WINDPOWER,248,2010,1
Simplicity2,WINDPOWER,249,2010,1
Simplicity2,WINDPOWER,250,2010,1
Simplicity2,WINDPOWER,251,2010,1
Simplicity2,WINDPOWER,252,2010,1
Simplicity2,WINDPOWER,253,2010,1
Simplicity2,WINDPOWER,254,2010,1
Simplicity2,WINDPOWER,255,2010,1
Simplicity2,WINDPOWER,256,2010,1
Simplicity2,WINDPOWER,257,2010,1
Simplicity2,WINDPOWER,258,2010,1
Simplicity2,WINDPOWER,259,2010,1
Simplicity2,WINDPOWER,260,2010,1
Simplicity2,WINDPOWER,261,2010,1
Simplicity2,WINDPOWER,262,2010,1
Simplicity2,WINDPOWER,263,2010,1
Simplicity2,WINDPOWER,264,2010,1
Simplicity2,WINDPOWER,265,2010,1
Simplicity2,WINDPOWER,266,2010,1
Simplicity2,WINDPOWER,267,2010,1
Simplicity2,WINDPOWER,268,2010,1
Simplicity2,WINDPOWER,269,2010,1
Simplicity2,WINDPOWER,270,2010,1
Simplicity2,WINDPOWER,271,2010,1
Simplicity2,WINDPOWER,272,2010,1
Simplicity2,WINDPOWER,273,2010,1
Simplicity2,WINDPOWER,274,2010,1
Simplicity2,WINDPOWER,275,2010,1
Simplicity2,WINDPOWER,276,2010,1
Simplicity2,WINDPOWER,277,2010,1
Simplicity2,WINDPOWER,278,2010,1
Simplicity2,WINDPOWER,279,2010,1
Simplicity2,WINDPOWER,280,2010,1
Simplicity2,WINDPOWER,281,2010,1
Simplicity2,WINDPOWER,282,2010,1
Simplicity2,WINDPOWER,283,2010,1
Simplicity2,WINDPOWER,284,2010,1
Simplicity2,WINDPOWER,285,2010,1
Simplicity2,WINDPOWER,286,2010,1
Simplicity2,WINDPOWER,287,2010,1
Simplicity2,WINDPOWER,288,2010,1
Simplicity2,WINDPOWER,289,2010,1
Simplicity2,WINDPOWER,290,2010,1
Simplicity2,WINDPOWER,291,2010,1
Simplicity2,WINDPOWER,292,2010,1
Simplicity2,WINDPOWER,293,2010,1
Simplicity2,WINDPOWER,294,2010,1
Simplicity2,WINDPOWER,295,2010,1
Simplicity2,WINDPOWER,296,2010,1
Simplicity2,WINDPOWER,297,2010,1
Simplicity2,WINDPOWER,298,2010,1
Simplicity2,WINDPOWER,299,2010,1
Simplicity2,WINDPOWER,300,2010,1
Simplicity2,WINDPOWER,301,2010,1
Simplicity2,WINDPOWER,302,2010,1
Simplicity2,WINDPOWER,303,2010,1
Simplicity2,WINDPOWER,304,2010,1
Simplicity2,WINDPOWER,305,2010,1
Simplicity2,WINDPOWER,306,2010,1
Simplicity2,WINDPOWER,307,2010,1
Simplicity2,WINDPOWER,308,2010,1
Simplicity2,WINDPOWER,309,2010,1
Simplicity2,WINDPOWER,310,2010,1
Simplicity2,WINDPOWER,311,2010,1
Simplicity2,WINDPOWER,312,2010,1
Simplicity2,WINDPOWER,313,2010,1
Simplicity2,WINDPOWER,314,2010,1
Simplicity2,WINDPOWER,315,2010,1
Simplicity2,WINDPOWER,316,2010,1
Simplicity2,WINDPOWER,317,2010,1
Simplicity2,WINDPOWER,318,2010,1
Simplicity2,WINDPOWER,319,2010,1
Simplicity2,WINDPOWER,320,2010,1
Simplicity2,WINDPOWER,321,2010,1
Simplicity2,WINDPOWER,322,2010,1
Simplicity2,WINDPOWER,323,2010,1
Simplicity2,WINDPOWER,324,2010,1
Simplicity2,WINDPOWER,325,2010,1
Simplicity2,WINDPOWER,326,2010,1
Simplicity2,WINDPOWER,327,2010,1
Simplicity2,WINDPOWER,328,2010,1
Simplicity2,WINDPOWER,329,2010,1
Simplicity2,WINDPOWER,330,2010,1
Simplicity2,WINDPOWER,331,2010,1
Simplicity2,WINDPOWER,332,2010,1
Simplicity2,WINDPOWER,333,2010,1
Simplicity2,WINDPOWER,334,2010,1
Simplicity2,WINDPOWER,335,2010,1
Simplicity2,WINDPOWER,336,2010,1
Simplicity2,WINDPOWER,337,2010,1
Simplicity2,WINDPOWER,338,2010,1
Simplicity2,WINDPOWER,339,2010,1
Simplicity2,WINDPOWER,340,2010,1
Simplicity2,WINDPOWER,341,2010,1
Simplicity2,WINDPOWER,342,2010,1
Simplicity2,WINDPOWER,343,2010,1
Simplicity2,WINDPOWER,344,2010,1
Simplicity2,WINDPOWER,345,2010,1
Simplicity2,WINDPOWER,346,2010,1
Simplicity2,WINDPOWER,347,2010,1
Simplicity2,WINDPOWER,348,2010,1
Simplicity2,WINDPOWER,349,2010,1
Simplicity2,WINDPOWER,350,2010,1
Simplicity2,WINDPOWER,351,2010,1
Simplicity2,WINDPOWER,352,2010,1
Simplicity2,WINDPOWER,353,2010,1
Simplicity2,WINDPOWER,354,2010,1
Simplicity2,WINDPOWER,355,2010,1
Simplicity2,WINDPOWER,356,2010,1
Simplicity2,WINDPOWER,357,2010,1
Simplicity2,WINDPOWER,358,2010,1
Simplicity2,WINDPOWER,359,2010,1
Simplicity2,WINDPOWER,360,2010,1
Simplicity2,WINDPOWER,361,2010,1
Simplicity2,WINDPOWER,362,2010,1
Simplicity2,WINDPOWER,363,2010,1
Simplicity2,WINDPOWER,364,2010,1
Simplicity2,WINDPOWER,365,2010,1
Simplicity2,WINDPOWER,366,2010,1
Simplicity2,WINDPOWER,367,2010,1
Simplicity2,WINDPOWER,368,2010,1
Simplicity2,WINDPOWER,369,2010,1
Simplicity2,WINDPOWER,370,2010,1
Simplicity2,WINDPOWER,371,2010,1
Simplicity2,WINDPOWER,372,2010,1
Simplicity2,WINDPOWER,373,2010,1
Simplicity2,WINDPOWER,374,2010,1
Simplicity2,WINDPOWER,375,2010,1
Simplicity2,WINDPOWER,376,2010,1
Simplicity2,WINDPOWER,377,2010,1
Simplicity2,WINDPOWER,378,2010,1
Simplicity2,WINDPOWER,379,2010,1
Simplicity2,WINDPOWER,380,2010,1
Simplicity2,WINDPOWER,381,2010,1
Simplicity2,WINDPOWER,382,2010,1
Simplicity2,WINDPOWER,383,2010,1
Simplicity2,WINDPOWER,384,2010,1
Simplicity2,WINDPOWER,385,2010,1
Simplicity2,WINDPOWER,386,2010,1
Simplicity2,WINDPOWER,387,2010,1
Simplicity2,WINDPOWER,388,2010,1
Simplicity2,WINDPOWER,389,2010,1
Simplicity2,WINDPOWER,390,2010,1
Simplicity2,WINDPOWER,391,2010,1
Simplicity2,WINDPOWER,392,2010,1
Simplicity2,WINDPOWER,393,2010,1
Simplicity2,WINDPOWER,394,2010,1
Simplicity2,WINDPOWER,395,2010,1
Simplicity2,WINDPOWER,396,2010,1
Simplicity2,WINDPOWER,397,2010,1
Simplicity2,WINDPOWER,398,2010,1
Simplicity2,WINDPOWER,399,2010,1
Simplicity2,WINDPOWER,400,2010,1
Simplicity2,WINDPOWER,401,2010,1
Simplicity2,WINDPOWER,402,2010,1
Simplicity2,WINDPOWER,403,2010,1
Simplicity2,WINDPOWER,404,2010,1
Simplicity2,WINDPOWER,405,2010,1
Simplicity2,WINDPOWER,406,2010,1
Simplicity2,WINDPOWER,407,2010,1
Simplicity2,WINDPOWER,408,2010,1
Simplicity2,WINDPOWER,409,2010,1
Simplicity2,WINDPOWER,410,2010,1
Simplicity2,WINDPOWER,411,2010,1
Simplicity2,WINDPOWER,412,2010,1
Simplicity2,WINDPOWER,413,2010,1
Simplicity2,WINDPOWER,414,2010,1
Simplicity2,WINDPOWER,415,2010,1
Simplicity2,WINDPOWER,416,2010,1
Simplicity2,WINDPOWER,417,2010,1
Simplicity2,WINDPOWER,418,2010,1
Simplicity2,WINDPOWER,419,2010,1
Simplicity2,WINDPOWER,420,2010,1
Simplicity2,WINDPOWER,421,2010,1
Simplicity2,WINDPOWER,422,2010,1
Simplicity2,WINDPOWER,423,2010,1
Simplicity2,WINDPOWER,424,2010,1
Simplicity2,WINDPOWER,425,2010,1
Simplicity2,WINDPOWER,426,2010,1
Simplicity2,WINDPOWER,427,2010,1
Simplicity2,WINDPOWER,428,2010,1
Simplicity2,WINDPOWER,429,2010,1
Simplicity2,WINDPOWER,430,2010,1
Simplicity2,WINDPOWER,431,2010,1
Simplicity2,WINDPOWER,432,2010,1
Simplicity2,WINDPOWER,433,2010,1
Simplicity2,WINDPOWER,434,2010,1
Simplicity2,WINDPOWER,435,2010,1
Simplicity2,WINDPOWER,436,2010,1
Simplicity2,WINDPOWER,437,2010,1
Simplicity2,WINDPOWER,438,2010,1
Simplicity2,WINDPOWER,439,2010,1
Simplicity2,WINDPOWER,440,2010,1
Simplicity2,WINDPOWER,441,2010,1
Simplicity2,WINDPOWER,442,2010,1
Simplicity2,WINDPOWER,443,2010,1
Simplicity2,WINDPOWER,444,2010,1
Simplicity2,WINDPOWER,445,2010,1
Simplicity2,WINDPOWER,446,2010,1
Simplicity2,WINDPOWER,447,2010,1
Simplicity2,WINDPOWER,448,2010,1
Simplicity2,WINDPOWER,449,2010,1
Simplicity2,WINDPOWER,450,2010,1
Simplicity2,WINDPOWER,451,2010,1
Simplicity2,WINDPOWER,452,2010,1
Simplicity2,WINDPOWER,453,2010,1
Simplicity2,WINDPOWER,454,2010,1
Simplicity2,WINDPOWER,455,2010,1
Simplicity2,WINDPOWER,456,2010,1
Simplicity2,WINDPOWER,457,2010,1
Simplicity2,WINDPOWER,458,2010,1
Simplicity2,WINDPOWER,459,2010,1
Simplicity2,WINDPOWER,460,2010,1
Simplicity2,WINDPOWER,461,2010,1
Simplicity2,WINDPOWER,462,2010,1
Simplicity2,WINDPOWER,463,2010,1
Simplicity2,WINDPOWER,464,2010,1
Simplicity2,WINDPOWER,465,2010,1
Simplicity2,WINDPOWER,466,2010,1
Simplicity2,WINDPOWER,467,2010,1
Simplicity2,WINDPOWER,468,2010,1
Simplicity2,WINDPOWER,469,2010,1
Simplicity2,WINDPOWER,470,2010,1
Simplicity2,WINDPOWER,471,2010,1
Simplicity2,WINDPOWER,472,2010,1
Simplicity2,WINDPOWER,473,2010,1
Simplicity2,WINDPOWER,474,2010,1
Simplicity2,WINDPOWER,475,2010,1
Simplicity2,WINDPOWER,476,2010,1
Simplicity2,WINDPOWER,477,2010,1
Simplicity2,WINDPOWER,478,2010,1
Simplicity2,WINDPOWER,479,2010,1
Simplicity2,WINDPOWER,480,2010,1
Simplicity2,WINDPOWER,481,2010,1
Simplicity2,WINDPOWER,482,2010,1
Simplicity2,WINDPOWER,483,2010,1
Simplicity2,WINDPOWER,484,2010,1
Simplicity2,WINDPOWER,485,2010,1
Simplicity2,WINDPOWER,486,2010,1
Simplicity2,WINDPOWER,487,2010,1
Simplicity2,WINDPOWER,488,2010,1
Simplicity2,WINDPOWER,489,2010,1
Simplicity2,WINDPOWER,490,2010,1
Simplicity2,WINDPOWER,491,2010,1
Simplicity2,WINDPOWER,492,2010,1
Simplicity2,WINDPOWER,493,2010,1
Simplicity2,WINDPOWER,494,2010,1
Simplicity2,WINDPOWER,495,2010,1
Simplicity2,WINDPOWER,496,2010,1
Simplicity2,WINDPOWER,497,2010,1
Simplicity2,WINDPOWER,498,2010,1
Simplicity2,WINDPOWER,499,2010,1
Simplicity2,WINDPOWER,500,2010,1
Simplicity2,WINDPOWER,501,2010,1
Simplicity2,WINDPOWER,502,2010,1
Simplicity2,WINDPOWER,503,2010,1
Simplicity2,WINDPOWER,504,2010,1
Simplicity2,WINDPOWER,505,2010,1
Simplicity2,WINDPOWER,506,2010,1
Simplicity2,WINDPOWER,507,2010,1
Simplicity2,WINDPOWER,508,2010,1
Simplicity2,WINDPOWER,509,2010,1
Simplicity2,WINDPOWER,510,2010,1
Simplicity2,WINDPOWER,511,2010,1
Simplicity2,WINDPOWER,512,2010,1
Simplicity2,WINDPOWER,513,2010,1
Simplicity2,WINDPOWER,514,2010,1
Simplicity2,WINDPOWER,515,2010,1
Simplicity2,WINDPOWER,516,2010,1
Simplicity2,WINDPOWER,517,2010,1
Simplicity2,WINDPOWER,518,2010,1
Simplicity2,WINDPOWER,519,2010,1
Simplicity2,WINDPOWER,520,2010,1
Simplicity2,WINDPOWER,521,2010,1
Simplicity2,WINDPOWER,522,2010,1
Simplicity2,WINDPOWER,523,2010,1
Simplicity2,WINDPOWER,524,2010,1
Simplicity2,WINDPOWER,525,2010,1
Simplicity2,WINDPOWER,526,2010,1
Simplicity2,WINDPOWER,527,2010,1
Simplicity2,WINDPOWER,528,2010,1
Simplicity2,WINDPOWER,529,2010,1
Simplicity2,WINDPOWER,530,2010,1
Simplicity2,WINDPOWER,531,2010,1
Simplicity2,WINDPOWER,532,2010,1
Simplicity2,WINDPOWER,533,2010,1
Simplicity2,WINDPOWER,534,2010,1
Simplicity2,WINDPOWER,535,2010,1
Simplicity2,WINDPOWER,536,2010,1
Simplicity2,WINDPOWER,537,2010,1
Simplicity2,WINDPOWER,538,2010,1
Simplicity2,WINDPOWER,539,2010,1
Simplicity2,WINDPOWER,540,2010,1
Simplicity2,WINDPOWER,541,2010,1
Simplicity2,WINDPOWER,542,2010,1
Simplicity2,WINDPOWER,543,2010,1
Simplicity2,WINDPOWER,544,2010,1
Simplicity2,WINDPOWER,545,2010,1
Simplicity2,WINDPOWER,546,2010,1
Simplicity2,WINDPOWER,547,2010,1
Simplicity2,WINDPOWER,548,2010,1
Simplicity2,WINDPOWER,549,2010,1
Simplicity2,WINDPOWER,550,2010,1
Simplicity2,WINDPOWER,551,2010,1
Simplicity2,WINDPOWER,552,2010,1
Simplicity2,WINDPOWER,553,2010,1
Simplicity2,WINDPOWER,554,2010,1
Simplicity2,WINDPOWER,555,2010,1
Simplicity2,WINDPOWER,556,2010,1
Simplicity2,WINDPOWER,557,2010,1
Simplicity2,WINDPOWER,558,2010,1
Simplicity2,WINDPOWER,559,2010,1
Simplicity2,WINDPOWER,560,2010,1
Simplicity2,WINDPOWER,561,2010,1
Simplicity2,WINDPOWER,562,2010,1
Simplicity2,WINDPOWER,563,2010,1
Simplicity2,WINDPOWER,564,2010,1
Simplicity2,WINDPOWER,565,2010,1
Simplicity2,WINDPOWER,566,2010,1
Simplicity2,WINDPOWER,567,2010,1
Simplicity2,WINDPOWER,568,2010,1
Simplicity2,WINDPOWER,569,2010,1
Simplicity2,WINDPOWER,570,2010,1
Simplicity2,WINDPOWER,571,2010,1
Simplicity2,WINDPOWER,572,2010,1
Simplicity2,WINDPOWER,573,2010,1
Simplicity2,WINDPOWER,574,2010,1
Simplicity2,WINDPOWER,575,2010,1
Simplicity2,WINDPOWER,576,2010,1
Simplicity2,WINDPOWER,577,2010,1
Simplicity2,WINDPOWER,578,2010,1
Simplicity2,WINDPOWER,579,2010,1
Simplicity2,WINDPOWER,580,2010,1
Simplicity2,WINDPOWER,581,2010,1
Simplicity2,WINDPOWER,582,2010,1
Simplicity2,WINDPOWER,583,2010,1
Simplicity2,WINDPOWER,584,2010,1
Simplicity2,WINDPOWER,585,2010,1
Simplicity2,WINDPOWER,586,2010,1
Simplicity2,WINDPOWER,587,2010,1
Simplicity2,WINDPOWER,588,2010,1
Simplicity2,WINDPOWER,589,2010,1
Simplicity2,WINDPOWER,590,2010,1
Simplicity2,WINDPOWER,591,2010,1
Simplicity2,WINDPOWER,592,2010,1
Simplicity2,WINDPOWER,593,2010,1
Simplicity2,WINDPOWER,594,2010,1
Simplicity2,WINDPOWER,595,2010,1
Simplicity2,WINDPOWER,596,2010,1
Simplicity2,WINDPOWER,597,2010,1
Simplicity2,WINDPOWER,598,2010,1
Simplicity2,WINDPOWER,599,2010,1
Simplicity2,WINDPOWER,600,2010,1
Simplicity2,WINDPOWER,601,2010,1
Simplicity2,WINDPOWER,602,2010,1
Simplicity2,WINDPOWER,603,2010,1
Simplicity2,WINDPOWER,604,2010,1
Simplicity2,WINDPOWER,605,2010,1
Simplicity2,WINDPOWER,606,2010,1
Simplicity2,WINDPOWER,607,2010,1
Simplicity2,WINDPOWER,608,2010,1
Simplicity2,WINDPOWER,609,2010,1
Simplicity2,WINDPOWER,610,2010,1
Simplicity2,WINDPOWER,611,2010,1
Simplicity2,WINDPOWER,612,2010,1
Simplicity2,WINDPOWER,613,2010,1
Simplicity2,WINDPOWER,614,2010,1
Simplicity2,WINDPOWER,615,2010,1
Simplicity2,WINDPOWER,616,2010,1
Simplicity2,WINDPOWER,617,2010,1
Simplicity2,WINDPOWER,618,2010,1
Simplicity2,WINDPOWER,619,2010,1
Simplicity2,WINDPOWER,620,2010,1
Simplicity2,WINDPOWER,621,2010,1
Simplicity2,WINDPOWER,622,2010,1
Simplicity2,WINDPOWER,623,2010,1
Simplicity2,WINDPOWER,624,2010,1
Simplicity2,WINDPOWER,625,2010,1
Simplicity2,WINDPOWER,626,2010,1
Simplicity2,WINDPOWER,627,2010,1
Simplicity2,WINDPOWER,628,2010,1
Simplicity2,WINDPOWER,629,2010,1
Simplicity2,WINDPOWER,630,2010,1
Simplicity2,WINDPOWER,631,2010,1
Simplicity2,WINDPOWER,632,2010,1
Simplicity2,WINDPOWER,633,2010,1
